household;year;Aspiration_adaptation;Strategy_order;time_of_run;optimism;b_no;b_constant;remember_t3;remember_t2;remember_t1;income_outcome_t1start;income_outcome_t1end;income_outcome_t2;income_outcome_t3;leisure_outcome_t1start;leisure_outcome_t1end;leisure_outcome_t2;leisure_outcome_t3;food_outcome_t1start;food_outcome_t1end;food_outcome_t2;food_outcome_t3;satisficed;savings;value_of_consumed-products;food_purchases;costs_of_production;earnings_from_sales;maizecost;vegetablecost;coffeecost;supplementaryfeedcost;cowcost;maizesales;vegetablesales;coffeesales;buttersales;oxensales;bullsales;cowsales;test_maizecost;test_vegetablecost;test_coffeecost;test_feedcost;test_cowcost;test_maizesales;test_vegetablesales;test_coffeesales;test_buttersales;test_oxensales;test_bullsales;test_cowsales;income_threshold_mean;income_threshold_t1start;income_threshold_t1end;income_threshold_t2;income_threshold_t3;leisure_threshold_mean;leisure_threshold_t1start;leisure_threshold_t1end;leisure_threshold_t2;leisure_threshold_t3;food_threshold_mean;food_threshold_t1start;food_threshold_t1end;food_threshold_t2;food_threshold_t3;incomegap;leisuregap;foodgap;relativeimportanceincome;relativeimportanceleisure;relativeimportancefood;ew_income;ew_leisure;ew_food;chosen_strategy;income_expectation;leisure_expectation;food_expectation;maizeland;vegetableland;coffeeland;privatepasture;fallowland;farmland;unfertilisedland;moderatefertilisedland;highlyfertilisedland;veryhighlyfertilisedland;maizefertilisedland;vegetablefertilisedland;coffeefertilisedland;herd;on_supplementary_feed;adopted_feed
(household 21) ;0 ;no-experience ;defined-by-similarity ;04:19:10.114 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;188722.28265242925 ;188722.28265242925 ;188722.28265242925 ;188722.28265242925 ;-1.6666666666666625 ;-1.6666666666666625 ;-1.6666666666666625 ;-1.6666666666666625 ;1.44499999284744 ;1.44499999284744 ;1.44499999284744 ;1.44499999284744 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;8992.359265129657 ;171353.92338729958 ;0 ;0 ;0 ;8376 ;0 ;0 ;281370.6644085831 ;281370.6644085831 ;281370.6644085831 ;281370.6644085831 ;0 ;1.3564021962389048 ;1.3564021962389048 ;1.3564021962389048 ;1.3564021962389048 ;0 ;68.74423975023855 ;68.74423975023855 ;68.74423975023855 ;68.74423975023855 ;0 ;0 ;0 ;54.285714285714285 ;40 ;5.714285714285714 ;0 ;0 ;0 ;0 ;188722.28265242925 ;-1.5666209324337967 ;2.5870879120879122 ;1 ;1 ;0 ;0 ;0 ;2 ;0.7682949592272912 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0
(household 22) ;0 ;no-experience ;defined-by-similarity ;04:19:10.114 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;0 ;0 ;7.25 ;7.25 ;7.25 ;7.25 ;4.47200015187263 ;4.47200015187263 ;4.47200015187263 ;4.47200015187263 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;13697.18249450363 ;13697.18249450363 ;13697.18249450363 ;13697.18249450363 ;0 ;8.361640973310358 ;8.361640973310358 ;8.361640973310358 ;8.361640973310358 ;0 ;36.8577775429986 ;36.8577775429986 ;36.8577775429986 ;36.8577775429986 ;0 ;0 ;0 ;24.293785310734464 ;33.89830508474576 ;41.80790960451977 ;0 ;0 ;0 ;0 ;0 ;12.615571428571428 ;10.964324960753531 ;0 ;0 ;0 ;2 ;0 ;2 ;0.287441997078899 ;0 ;0 ;0 ;0 ;0 ;0 ;4 ;0 ;0
(household 23) ;0 ;no-experience ;defined-by-similarity ;04:19:10.114 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;58046.87480740833 ;58046.87480740833 ;58046.87480740833 ;58046.87480740833 ;13.21875 ;13.21875 ;13.21875 ;13.21875 ;4.25 ;4.25 ;4.25 ;4.25 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;58046.87480740833 ;0 ;0 ;0 ;0 ;0 ;0 ;98876.24585720942 ;98876.24585720942 ;98876.24585720942 ;98876.24585720942 ;0 ;14.394138221957888 ;14.394138221957888 ;14.394138221957888 ;14.394138221957888 ;0 ;9.609392773521444 ;9.609392773521444 ;9.609392773521444 ;9.609392773521444 ;0 ;0 ;0 ;81.13207547169812 ;17.92452830188679 ;0.9433962264150944 ;0 ;0 ;0 ;0 ;58046.87480740833 ;19.081797779557068 ;15.707319466248038 ;0 ;1 ;0 ;0 ;0 ;1 ;0.13469099509487323 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 24) ;0 ;no-experience ;defined-by-similarity ;04:19:10.115 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;95154.33265608005 ;95154.33265608005 ;95154.33265608005 ;95154.33265608005 ;13.875 ;13.875 ;13.875 ;13.875 ;15 ;15 ;15 ;15 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;95154.33265608005 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;234878.82190317812 ;234878.82190317812 ;234878.82190317812 ;234878.82190317812 ;0 ;13.449248076426482 ;13.449248076426482 ;13.449248076426482 ;13.449248076426482 ;0 ;0.01 ;0.01 ;0.01 ;0.01 ;0 ;0 ;0 ;42.30769230769231 ;2.307692307692308 ;55.38461538461539 ;0 ;0 ;0 ;0 ;95154.33265608005 ;6.6281319055729355 ;10.471546310832025 ;1 ;0 ;0 ;0 ;0 ;1 ;3.71664453974047 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 25) ;0 ;no-experience ;defined-by-similarity ;04:19:10.115 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;0 ;0 ;20.375 ;20.375 ;20.375 ;20.375 ;9.96599984169008 ;9.96599984169008 ;9.96599984169008 ;9.96599984169008 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;37061.23438591273 ;37061.23438591273 ;37061.23438591273 ;37061.23438591273 ;0 ;21.09289846862275 ;21.09289846862275 ;21.09289846862275 ;21.09289846862275 ;0 ;32.018219823385984 ;32.018219823385984 ;32.018219823385984 ;32.018219823385984 ;0 ;0 ;0 ;37.16814159292036 ;30.973451327433626 ;31.858407079646017 ;0 ;0 ;0 ;0 ;0 ;18.988304474114052 ;9.424391679748823 ;1 ;0 ;0 ;0 ;0 ;1 ;0.164029627689796 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0
(household 26) ;0 ;no-experience ;defined-by-similarity ;04:19:10.115 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;191196.21408533317 ;191196.21408533317 ;191196.21408533317 ;191196.21408533317 ;6.125 ;6.125 ;6.125 ;6.125 ;5 ;5 ;5 ;5 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;17948.369055701736 ;173247.84502963143 ;0 ;0 ;0 ;0 ;0 ;0 ;308087.47776895337 ;308087.47776895337 ;308087.47776895337 ;308087.47776895337 ;0 ;7.4591873329449765 ;7.4591873329449765 ;7.4591873329449765 ;7.4591873329449765 ;0 ;0.01 ;0.01 ;0.01 ;0.01 ;0 ;0 ;0 ;29.605263157894733 ;13.815789473684212 ;56.57894736842105 ;0 ;0 ;0 ;0 ;191196.21408533317 ;4.048081373591827 ;5.72855180533752 ;2 ;1 ;0 ;0 ;0 ;3 ;1.16756942972907 ;0 ;0 ;0 ;0 ;0 ;0 ;7 ;0 ;0
(household 27) ;0 ;no-experience ;defined-by-similarity ;04:19:10.115 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;5522.5012600567225 ;5522.5012600567225 ;5522.5012600567225 ;5522.5012600567225 ;6.625 ;6.625 ;6.625 ;6.625 ;2.5 ;2.5 ;2.5 ;2.5 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;5522.5012600567225 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;26913.868164681677 ;26913.868164681677 ;26913.868164681677 ;26913.868164681677 ;0 ;8.278338179161466 ;8.278338179161466 ;8.278338179161466 ;8.278338179161466 ;0 ;25.715496400734754 ;25.715496400734754 ;25.715496400734754 ;25.715496400734754 ;0 ;0 ;0 ;9.523809523809524 ;6.666666666666667 ;83.80952380952381 ;0 ;0 ;0 ;0 ;5522.5012600567225 ;5.610808562134415 ;9.424391679748823 ;1 ;0 ;0 ;0 ;0 ;1 ;0.3973569021602672 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 28) ;0 ;no-experience ;defined-by-similarity ;04:19:10.115 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;428155.89844288427 ;428155.89844288427 ;428155.89844288427 ;428155.89844288427 ;25.625 ;25.625 ;25.625 ;25.625 ;40 ;40 ;40 ;40 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;39298.44857550807 ;388857.4498673762 ;0 ;0 ;0 ;0 ;0 ;0 ;500537.14063129795 ;500537.14063129795 ;500537.14063129795 ;500537.14063129795 ;0 ;24.231928466288807 ;24.231928466288807 ;24.231928466288807 ;24.231928466288807 ;0 ;56.343807805596796 ;56.343807805596796 ;56.343807805596796 ;56.343807805596796 ;0 ;0 ;0 ;25.165562913907287 ;11.258278145695364 ;63.576158940397356 ;0 ;0 ;0 ;0 ;428155.89844288427 ;21.30648569658527 ;14.660164835164835 ;2 ;1 ;0 ;0 ;0 ;3 ;2.62186207964682 ;0 ;0 ;0 ;0 ;0 ;0 ;4 ;0 ;0
(household 29) ;0 ;no-experience ;defined-by-similarity ;04:19:10.115 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;2641.8936943697563 ;2641.8936943697563 ;2641.8936943697563 ;2641.8936943697563 ;5.25 ;5.25 ;5.25 ;5.25 ;10.9559998512268 ;10.9559998512268 ;10.9559998512268 ;10.9559998512268 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;2641.8936943697563 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;138538.25419293475 ;138538.25419293475 ;138538.25419293475 ;138538.25419293475 ;0 ;7.644816394490803 ;7.644816394490803 ;7.644816394490803 ;7.644816394490803 ;0 ;0.01 ;0.01 ;0.01 ;0.01 ;0 ;0 ;0 ;32.5 ;10 ;57.49999999999999 ;0 ;0 ;0 ;0 ;2641.8936943697563 ;11.98216630300718 ;10.471546310832025 ;3 ;0 ;0 ;0 ;0 ;3 ;0.312949213702564 ;0 ;0 ;0 ;0 ;0 ;0 ;7 ;0 ;0
(household 30) ;0 ;no-experience ;defined-by-similarity ;04:19:10.116 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;173088.22602353306 ;173088.22602353306 ;173088.22602353306 ;173088.22602353306 ;6.5 ;6.5 ;6.5 ;6.5 ;19.1229998469353 ;19.1229998469353 ;19.1229998469353 ;19.1229998469353 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;15322.875918253396 ;149389.35010527968 ;0 ;0 ;0 ;8376 ;0 ;0 ;368277.3558203902 ;368277.3558203902 ;368277.3558203902 ;368277.3558203902 ;0 ;10.372662691683495 ;10.372662691683495 ;10.372662691683495 ;10.372662691683495 ;0 ;61.50467908789875 ;61.50467908789875 ;61.50467908789875 ;61.50467908789875 ;0 ;0 ;0 ;40.487804878048784 ;32.6829268292683 ;26.82926829268293 ;0 ;0 ;0 ;0 ;173088.22602353306 ;4.5549299269211465 ;5.2357731554160125 ;2 ;1 ;0 ;1 ;1 ;5 ;1.6790755045333299 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0
(household 31) ;0 ;no-experience ;defined-by-similarity ;04:19:10.116 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;12663.629976584441 ;12663.629976584441 ;12663.629976584441 ;12663.629976584441 ;11.375 ;11.375 ;11.375 ;11.375 ;3.68800002336502 ;3.68800002336502 ;3.68800002336502 ;3.68800002336502 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;12663.629976584441 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;58042.529420222665 ;58042.529420222665 ;58042.529420222665 ;58042.529420222665 ;0 ;12.73623257915395 ;12.73623257915395 ;12.73623257915395 ;12.73623257915395 ;0 ;6.262189365668084 ;6.262189365668084 ;6.262189365668084 ;6.262189365668084 ;0 ;0 ;0 ;48.148148148148145 ;20.98765432098765 ;30.864197530864196 ;0 ;0 ;0 ;0 ;12663.629976584441 ;11.66987430816 ;6.282927786499215 ;1 ;0 ;0 ;0 ;0 ;1 ;0.5953667968 ;0 ;0 ;0 ;0 ;0 ;0 ;3 ;0 ;0
(household 32) ;0 ;no-experience ;defined-by-similarity ;04:19:10.116 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;11025.237376904162 ;11025.237376904162 ;11025.237376904162 ;11025.237376904162 ;3.75 ;3.75 ;3.75 ;3.75 ;32 ;32 ;32 ;32 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1067.3066145384005 ;0 ;0 ;0 ;0 ;3716.543991442562 ;0 ;0 ;8376 ;0 ;0 ;53358.380779183615 ;53358.380779183615 ;53358.380779183615 ;53358.380779183615 ;0 ;6.866553663528297 ;6.866553663528297 ;6.866553663528297 ;6.866553663528297 ;0 ;86.95331300630292 ;86.95331300630292 ;86.95331300630292 ;86.95331300630292 ;0 ;0 ;0 ;27.464788732394368 ;44.36619718309859 ;28.169014084507044 ;0 ;0 ;0 ;0 ;11025.237376904162 ;18.553105684096327 ;17.801628728414443 ;4 ;0 ;1 ;1 ;0 ;6 ;0.287051848457143 ;0 ;0 ;0 ;0 ;0 ;0 ;8 ;0 ;0
(household 33) ;0 ;no-experience ;defined-by-similarity ;04:19:10.116 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;63745.56053681922 ;63745.56053681922 ;63745.56053681922 ;63745.56053681922 ;18.625 ;18.625 ;18.625 ;18.625 ;7 ;7 ;7 ;7 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;5537.447460736204 ;58208.11307608301 ;0 ;0 ;0 ;0 ;0 ;0 ;129567.45124253185 ;129567.45124253185 ;129567.45124253185 ;129567.45124253185 ;0 ;20.059127330357885 ;20.059127330357885 ;20.059127330357885 ;20.059127330357885 ;0 ;0.01 ;0.01 ;0.01 ;0.01 ;0 ;0 ;0 ;25.954198473282442 ;60.30534351145038 ;13.740458015267176 ;0 ;0 ;0 ;0 ;63745.56053681922 ;18.425815453266136 ;9.424391679748823 ;3 ;1 ;0 ;1 ;0 ;5 ;0.663177998613904 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 34) ;0 ;no-experience ;defined-by-similarity ;04:19:10.116 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;12187.657469066722 ;12187.657469066722 ;12187.657469066722 ;12187.657469066722 ;-9.875 ;-9.875 ;-9.875 ;-9.875 ;1.27699998021126 ;1.27699998021126 ;1.27699998021126 ;1.27699998021126 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;521.1286331268125 ;0 ;0 ;0 ;10081.727509421542 ;2627.0585927719926 ;0 ;0 ;0 ;0 ;0 ;122022.1656257835 ;122022.1656257835 ;122022.1656257835 ;122022.1656257835 ;0 ;0.01 ;0.01 ;0.01 ;0.01 ;0 ;1.3513669689917462 ;1.3513669689917462 ;1.3513669689917462 ;1.3513669689917462 ;0 ;0 ;0 ;20 ;28.333333333333332 ;51.66666666666667 ;0 ;0 ;0 ;0 ;12187.657469066722 ;-0.38105355772580224 ;2.5870879120879122 ;1 ;1 ;1 ;0 ;0 ;3 ;0.0700787081169231 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 35) ;0 ;no-experience ;defined-by-similarity ;04:19:10.117 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;266663.30045465176 ;266663.30045465176 ;266663.30045465176 ;266663.30045465176 ;46.625 ;46.625 ;46.625 ;46.625 ;43 ;43 ;43 ;43 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;258287.30045465176 ;0 ;0 ;0 ;8376 ;0 ;0 ;308831.42474202585 ;308831.42474202585 ;308831.42474202585 ;308831.42474202585 ;0 ;48.74600320708549 ;48.74600320708549 ;48.74600320708549 ;48.74600320708549 ;0 ;4.1582085192587215 ;4.1582085192587215 ;4.1582085192587215 ;4.1582085192587215 ;0 ;0 ;0 ;47.94520547945205 ;28.767123287671232 ;23.28767123287671 ;0 ;0 ;0 ;0 ;266663.30045465176 ;50.309302523837985 ;27.226020408163265 ;1 ;2 ;0 ;2 ;0 ;5 ;1.46268065131237 ;0 ;0 ;0 ;0 ;0 ;0 ;3 ;0 ;0
(household 36) ;0 ;no-experience ;defined-by-similarity ;04:19:10.117 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;15707.567854484767 ;15707.567854484767 ;15707.567854484767 ;15707.567854484767 ;22.5 ;22.5 ;22.5 ;22.5 ;11 ;11 ;11 ;11 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1847.598652201245 ;0 ;0 ;0 ;0 ;8825.166506686011 ;0 ;8730 ;0 ;0 ;0 ;98090.45205622887 ;98090.45205622887 ;98090.45205622887 ;98090.45205622887 ;0 ;22.40193663556647 ;22.40193663556647 ;22.40193663556647 ;22.40193663556647 ;0 ;0.01 ;0.01 ;0.01 ;0.01 ;0 ;0 ;0 ;51.92307692307693 ;36.53846153846153 ;11.538461538461538 ;0 ;0 ;0 ;0 ;15707.567854484767 ;31.97392774369524 ;15.707319466248038 ;0 ;0 ;1 ;0 ;0 ;1 ;0.0828185329777778 ;0 ;0 ;0 ;0 ;0 ;0 ;4 ;0 ;0
(household 37) ;0 ;no-experience ;defined-by-similarity ;04:19:10.117 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;8376 ;8376 ;8376 ;8376 ;2.625 ;2.625 ;2.625 ;2.625 ;19.5460002422333 ;19.5460002422333 ;19.5460002422333 ;19.5460002422333 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;8376 ;0 ;0 ;12910.358679509525 ;12910.358679509525 ;12910.358679509525 ;12910.358679509525 ;0 ;3.543137778947398 ;3.543137778947398 ;3.543137778947398 ;3.543137778947398 ;0 ;21.290155180655823 ;21.290155180655823 ;21.290155180655823 ;21.290155180655823 ;0 ;0 ;0 ;68.08510638297872 ;29.078014184397162 ;2.8368794326241136 ;0 ;0 ;0 ;0 ;8376 ;19.018624999999997 ;21.990247252747253 ;0 ;0 ;0 ;1 ;0 ;1 ;0.881489786174359 ;0 ;0 ;0 ;0 ;0 ;0 ;7 ;0 ;0
(household 38) ;0 ;no-experience ;defined-by-similarity ;04:19:10.117 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;359578.77702274744 ;359578.77702274744 ;359578.77702274744 ;359578.77702274744 ;13.125 ;13.125 ;13.125 ;13.125 ;7.59999990463256 ;7.59999990463256 ;7.59999990463256 ;7.59999990463256 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;76880.58139063709 ;0 ;0 ;0 ;0 ;436459.3584133845 ;0 ;0 ;0 ;0 ;0 ;435704.98119062686 ;435704.98119062686 ;435704.98119062686 ;435704.98119062686 ;0 ;13.827102291599159 ;13.827102291599159 ;13.827102291599159 ;13.827102291599159 ;0 ;19.395739770048927 ;19.395739770048927 ;19.395739770048927 ;19.395739770048927 ;0 ;0 ;0 ;80.21978021978022 ;6.593406593406594 ;13.186813186813188 ;0 ;0 ;0 ;0 ;359578.77702274744 ;4.6191555133385505 ;6.282927786499215 ;0 ;0 ;1 ;0 ;0 ;1 ;3.4461688731291 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0
(household 39) ;0 ;no-experience ;defined-by-similarity ;04:19:10.117 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;15237.222535171875 ;15237.222535171875 ;15237.222535171875 ;15237.222535171875 ;5 ;5 ;5 ;5 ;14 ;14 ;14 ;14 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;6507.222535171875 ;0 ;0 ;0 ;8730 ;0 ;0 ;0 ;33047.96205740595 ;33047.96205740595 ;33047.96205740595 ;33047.96205740595 ;0 ;5.889072054943119 ;5.889072054943119 ;5.889072054943119 ;5.889072054943119 ;0 ;10.10237317257983 ;10.10237317257983 ;10.10237317257983 ;10.10237317257983 ;0 ;0 ;0 ;51.59574468085106 ;1.5957446808510638 ;46.808510638297875 ;0 ;0 ;0 ;0 ;15237.222535171875 ;11.818005777482783 ;8.37723704866562 ;1 ;0 ;0 ;1 ;0 ;2 ;0.824023199589744 ;0 ;0 ;0 ;0 ;0 ;0 ;7 ;0 ;0
(household 40) ;0 ;no-experience ;defined-by-similarity ;04:19:10.118 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;48760.395604395606 ;48760.395604395606 ;48760.395604395606 ;48760.395604395606 ;-5.9375 ;-5.9375 ;-5.9375 ;-5.9375 ;19.5129999816418 ;19.5129999816418 ;19.5129999816418 ;19.5129999816418 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;32008.395604395606 ;0 ;0 ;0 ;0 ;16752 ;0 ;0 ;50084.6470066145 ;50084.6470066145 ;50084.6470066145 ;50084.6470066145 ;0 ;0.01 ;0.01 ;0.01 ;0.01 ;0 ;47.8456135782233 ;47.8456135782233 ;47.8456135782233 ;47.8456135782233 ;0 ;0 ;0 ;22.07792207792208 ;61.68831168831169 ;16.233766233766232 ;0 ;0 ;0 ;0 ;48760.395604395606 ;-2.983714285714285 ;15.64572213500785 ;1 ;0 ;0 ;0 ;0 ;1 ;1.5 ;0 ;0 ;0 ;0 ;0 ;0 ;6 ;0 ;0
(household 41) ;0 ;no-experience ;defined-by-similarity ;04:19:10.118 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;5188.498951867964 ;5188.498951867964 ;5188.498951867964 ;5188.498951867964 ;4.5 ;4.5 ;4.5 ;4.5 ;8 ;8 ;8 ;8 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;5188.498951867964 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;72326.0633235905 ;72326.0633235905 ;72326.0633235905 ;72326.0633235905 ;0 ;6.04327279555981 ;6.04327279555981 ;6.04327279555981 ;6.04327279555981 ;0 ;11.106787143782801 ;11.106787143782801 ;11.106787143782801 ;11.106787143782801 ;0 ;0 ;0 ;37.38738738738739 ;33.33333333333333 ;29.27927927927928 ;0 ;0 ;0 ;0 ;5188.498951867964 ;5.597424506800306 ;7.822861067503925 ;2 ;0 ;0 ;2 ;0 ;4 ;0.704142836620321 ;0 ;0 ;0 ;0 ;0 ;0 ;2 ;0 ;0
(household 42) ;0 ;no-experience ;defined-by-similarity ;04:19:10.118 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;3094.962319715756 ;3094.962319715756 ;3094.962319715756 ;3094.962319715756 ;0.75 ;0.75 ;0.75 ;0.75 ;5 ;5 ;5 ;5 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;3094.962319715756 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;31734.75049591879 ;31734.75049591879 ;31734.75049591879 ;31734.75049591879 ;0 ;2.592355301485646 ;2.592355301485646 ;2.592355301485646 ;2.592355301485646 ;0 ;0.01 ;0.01 ;0.01 ;0.01 ;0 ;0 ;0 ;4.166666666666666 ;45.83333333333333 ;50 ;0 ;0 ;0 ;0 ;3094.962319715756 ;5.901824632995452 ;5.2357731554160125 ;1 ;0 ;0 ;0 ;0 ;1 ;0.22174375595102 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
